NAME_CANDIDATE,NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,LOC_CANDIDATE,LOC_RATIO,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
"clone = new Domain(new Date(release.getTime()), new Date(deadline.getTime()));
DomainAction d;
ManualAction m;",-1.0,0.0,0.0,2.0,2.0,0.0,1.0,14.0,3.0,2.0,2.0,42.0,3.0,0.17647058823529413,-1.0,0.0,0.0,9.0,18.0,4.0,5.0,187.0,41.0,6.0,4.0,420.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,-1.0,-1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.09230769230769231,0.09230769230769231,2.0,2.0
"clone = new Domain(new Date(release.getTime()), new Date(deadline.getTime()));
DomainAction d;
ManualAction m;
Template t;",-1.0,0.0,0.0,3.0,2.0,0.0,1.0,16.0,4.0,2.0,3.0,49.0,4.0,0.23529411764705882,-1.0,0.0,0.0,8.0,18.0,4.0,5.0,185.0,40.0,6.0,3.0,413.0,1.0,1.0,0.25,0.25,1.0,1.0,0.25,0.25,0.0,0.0,-1.0,-1.0,1.0,1.0,0.25,0.25,0.1076923076923077,0.1076923076923077,1.75,1.75
"clone = new Domain(new Date(release.getTime()), new Date(deadline.getTime()));
DomainAction d;
ManualAction m;
Template t;
Date[] dates;",-1.0,0.0,0.0,5.0,2.0,0.0,1.0,19.0,5.0,2.0,4.0,49.0,5.0,0.29411764705882354,-1.0,0.0,0.0,6.0,18.0,4.0,5.0,182.0,39.0,6.0,2.0,413.0,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,0.0,0.0,-1.0,-1.0,1.0,1.0,0.2,0.2,0.1076923076923077,0.1076923076923077,1.4,1.4
"clone = new Domain(new Date(release.getTime()), new Date(deadline.getTime()));
DomainAction d;
ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }",-1.0,0.0,0.0,9.0,19.0,4.0,5.0,185.0,41.0,6.0,5.0,413.0,13.0,0.7647058823529411,-1.0,0.0,0.0,2.0,1.0,0.0,1.0,16.0,3.0,2.0,1.0,49.0,1.0,1.0,0.9230769230769231,0.07692307692307693,1.0,1.0,0.07692307692307693,0.15384615384615385,1.0,0.07692307692307693,-1.0,-1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.9076923076923077,0.9076923076923077,4.538461538461538,4.538461538461538
"clone = new Domain(new Date(release.getTime()), new Date(deadline.getTime()));
DomainAction d;
ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;",-1.0,0.0,0.0,9.0,19.0,4.0,6.0,191.0,42.0,7.0,5.0,427.0,14.0,0.8235294117647058,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,35.0,1.0,1.0,0.8571428571428571,0.07142857142857142,1.0,1.0,0.07142857142857142,0.07142857142857142,1.0,0.07142857142857142,-1.0,-1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.9384615384615385,0.9384615384615385,4.357142857142857,4.357142857142857
"clone = new Domain(new Date(release.getTime()), new Date(deadline.getTime()));
DomainAction d;
ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;
return clone;",-1.0,0.0,0.0,9.0,19.0,4.0,6.0,193.0,43.0,7.0,5.0,434.0,15.0,0.8823529411764706,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,28.0,1.0,1.0,0.8,0.06666666666666667,1.0,1.0,0.06666666666666667,0.06666666666666667,1.0,0.06666666666666667,-1.0,-1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.9538461538461539,0.9538461538461539,4.133333333333334,4.133333333333334
DomainAction d;,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,0.058823529411764705,-1.0,0.0,0.0,10.0,20.0,4.0,6.0,199.0,43.0,8.0,5.0,455.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.015384615384615385,0.015384615384615385,1.0,1.0
"DomainAction d;
ManualAction m;",-1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,14.0,2.0,0.11764705882352941,-1.0,0.0,0.0,9.0,20.0,4.0,6.0,197.0,42.0,8.0,4.0,448.0,0.3333333333333333,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.5,0.5,0.03076923076923077,0.03076923076923077,1.0,1.0
"DomainAction d;
ManualAction m;
Template t;",-1.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,21.0,3.0,0.17647058823529413,-1.0,0.0,0.0,8.0,20.0,4.0,6.0,195.0,41.0,8.0,3.0,441.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.046153846153846156,0.046153846153846156,1.0,1.0
"DomainAction d;
ManualAction m;
Template t;
Date[] dates;",-1.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,4.0,0.0,4.0,21.0,4.0,0.23529411764705882,-1.0,0.0,0.0,6.0,20.0,4.0,6.0,192.0,40.0,8.0,2.0,441.0,0.3333333333333333,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.25,0.25,0.046153846153846156,0.046153846153846156,0.75,0.75
"DomainAction d;
ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }",-1.0,0.0,0.0,9.0,17.0,4.0,4.0,175.0,40.0,4.0,5.0,385.0,12.0,0.7058823529411765,-1.0,0.0,0.0,2.0,3.0,0.0,2.0,26.0,4.0,4.0,1.0,77.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.16666666666666666,0.08333333333333333,1.0,0.08333333333333333,-1.0,-1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.8461538461538461,0.8461538461538461,4.583333333333333,4.583333333333333
"DomainAction d;
ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;",-1.0,0.0,0.0,9.0,17.0,4.0,5.0,181.0,41.0,5.0,5.0,399.0,13.0,0.7647058823529411,-1.0,0.0,0.0,2.0,3.0,0.0,1.0,20.0,3.0,3.0,1.0,63.0,1.0,1.0,0.9230769230769231,0.07692307692307693,1.0,1.0,0.07692307692307693,0.15384615384615385,1.0,0.07692307692307693,-1.0,-1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.8769230769230769,0.8769230769230769,4.384615384615385,4.384615384615385
"DomainAction d;
ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;
return clone;",-1.0,0.0,0.0,9.0,17.0,4.0,5.0,183.0,42.0,5.0,5.0,406.0,14.0,0.8235294117647058,-1.0,0.0,0.0,2.0,3.0,0.0,1.0,18.0,2.0,3.0,1.0,56.0,1.0,1.0,0.8571428571428571,0.07142857142857142,1.0,1.0,0.07142857142857142,0.14285714285714285,1.0,0.07142857142857142,-1.0,-1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.8923076923076924,0.8923076923076924,4.142857142857143,4.142857142857143
ManualAction m;,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,0.058823529411764705,-1.0,0.0,0.0,10.0,20.0,4.0,6.0,199.0,43.0,8.0,5.0,455.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.015384615384615385,0.015384615384615385,1.0,1.0
"ManualAction m;
Template t;",-1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,14.0,2.0,0.11764705882352941,-1.0,0.0,0.0,9.0,20.0,4.0,6.0,197.0,42.0,8.0,4.0,448.0,0.3333333333333333,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.5,0.5,0.03076923076923077,0.03076923076923077,1.0,1.0
"ManualAction m;
Template t;
Date[] dates;",-1.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,14.0,3.0,0.17647058823529413,-1.0,0.0,0.0,7.0,20.0,4.0,6.0,194.0,41.0,8.0,3.0,448.0,0.3333333333333333,0.1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.03076923076923077,0.03076923076923077,0.6666666666666666,0.6666666666666666
"ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }",-1.0,0.0,0.0,8.0,17.0,4.0,4.0,173.0,39.0,4.0,4.0,378.0,11.0,0.6470588235294118,-1.0,0.0,0.0,3.0,3.0,0.0,2.0,28.0,5.0,4.0,2.0,84.0,1.0,1.0,1.0909090909090908,0.9090909090909091,1.0,1.0,0.18181818181818182,0.09090909090909091,1.0,0.09090909090909091,-1.0,-1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.8307692307692308,0.8307692307692308,4.909090909090909,4.909090909090909
"ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;",-1.0,0.0,0.0,8.0,17.0,4.0,5.0,179.0,40.0,5.0,4.0,392.0,12.0,0.7058823529411765,-1.0,0.0,0.0,3.0,3.0,0.0,1.0,22.0,4.0,3.0,2.0,70.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.08333333333333333,0.16666666666666666,1.0,0.08333333333333333,-1.0,-1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.8615384615384616,0.8615384615384616,4.666666666666667,4.666666666666667
"ManualAction m;
Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;
return clone;",-1.0,0.0,0.0,8.0,17.0,4.0,5.0,181.0,41.0,5.0,4.0,399.0,13.0,0.7647058823529411,-1.0,0.0,0.0,3.0,3.0,0.0,1.0,20.0,3.0,3.0,2.0,63.0,1.0,1.0,0.9230769230769231,0.07692307692307693,1.0,1.0,0.07692307692307693,0.15384615384615385,1.0,0.07692307692307693,-1.0,-1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.8769230769230769,0.8769230769230769,4.384615384615385,4.384615384615385
Template t;,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,0.058823529411764705,-1.0,0.0,0.0,10.0,20.0,4.0,6.0,199.0,43.0,8.0,5.0,455.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.015384615384615385,0.015384615384615385,1.0,1.0
"Template t;
Date[] dates;",-1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,7.0,2.0,0.11764705882352941,-1.0,0.0,0.0,8.0,20.0,4.0,6.0,196.0,42.0,8.0,4.0,455.0,0.1,0.08333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.5,0.5,0.015384615384615385,0.015384615384615385,0.5,0.5
"Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }",-1.0,0.0,0.0,7.0,17.0,4.0,4.0,171.0,38.0,4.0,3.0,371.0,10.0,0.5882352941176471,-1.0,0.0,0.0,4.0,3.0,0.0,2.0,30.0,6.0,4.0,3.0,91.0,1.0,1.0,1.2,1.0,1.0,1.0,0.2,0.1,1.0,0.1,-1.0,-1.0,1.0,1.0,0.1,0.1,0.8153846153846154,0.8153846153846154,5.3,5.3
"Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;",-1.0,0.0,0.0,7.0,17.0,4.0,5.0,177.0,39.0,5.0,3.0,385.0,11.0,0.6470588235294118,-1.0,0.0,0.0,4.0,3.0,0.0,1.0,24.0,5.0,3.0,3.0,77.0,1.0,1.0,1.0909090909090908,0.09090909090909091,1.0,1.0,0.09090909090909091,0.18181818181818182,1.0,0.09090909090909091,-1.0,-1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.8461538461538461,0.8461538461538461,5.0,5.0
"Template t;
Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;
return clone;",-1.0,0.0,0.0,7.0,17.0,4.0,5.0,179.0,40.0,5.0,3.0,392.0,12.0,0.7058823529411765,-1.0,0.0,0.0,4.0,3.0,0.0,1.0,22.0,4.0,3.0,3.0,70.0,1.0,1.0,1.0,0.08333333333333333,1.0,1.0,0.08333333333333333,0.16666666666666666,1.0,0.08333333333333333,-1.0,-1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.8615384615384616,0.8615384615384616,4.666666666666667,4.666666666666667
Date[] dates;,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.058823529411764705,-1.0,0.0,0.0,9.0,20.0,4.0,6.0,198.0,43.0,8.0,5.0,462.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
"Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }",-1.0,0.0,0.0,6.0,17.0,4.0,4.0,169.0,37.0,4.0,2.0,364.0,9.0,0.5294117647058824,-1.0,0.0,0.0,5.0,3.0,0.0,2.0,32.0,7.0,4.0,4.0,98.0,1.0,1.0,1.3333333333333333,0.2222222222222222,1.0,1.0,0.2222222222222222,0.1111111111111111,1.0,0.1111111111111111,-1.0,-1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.8,0.8,5.777777777777778,5.777777777777778
"Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;",-1.0,0.0,0.0,6.0,17.0,4.0,5.0,175.0,38.0,5.0,2.0,378.0,10.0,0.5882352941176471,-1.0,0.0,0.0,5.0,3.0,0.0,1.0,26.0,6.0,3.0,4.0,84.0,1.0,1.0,1.2,0.1,1.0,1.0,0.1,0.2,1.0,0.1,-1.0,-1.0,1.0,1.0,0.1,0.1,0.8307692307692308,0.8307692307692308,5.4,5.4
"Date[] dates;
for (int i = 0; i < curInd; i++) {
            d = actions.get(i);
            if (templateDates.containsKey(i)) {
                t = (Template) d;
                dates = templateDates.get(i);
//                if (dates == null)
//                    clone.addTemplate(t, null, null, t.getAppliedAction());
                /*{*/if (dates[0] != null && dates[1] != null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] == null && dates[1] != null)
                    clone.addTemplate(t, null,
                                      new Date(dates[1].getTime()),
                                      t.getAppliedAction());
                else if (dates[0] != null && dates[1] == null)
                    clone.addTemplate(t, new Date(dates[0].getTime()),
                                      null,
                                      t.getAppliedAction());
                else
                    clone.addTemplate(t, null, null, t.getAppliedAction());/*}*/
            } else {
                m = (ManualAction) d;
                clone.addManualAction((ManualAction) m.clone());
            }
        }
clone.listeners = null;
return clone;",-1.0,0.0,0.0,6.0,17.0,4.0,5.0,177.0,39.0,5.0,2.0,385.0,11.0,0.6470588235294118,-1.0,0.0,0.0,5.0,3.0,0.0,1.0,24.0,5.0,3.0,4.0,77.0,1.0,1.0,1.0909090909090908,0.09090909090909091,1.0,1.0,0.09090909090909091,0.18181818181818182,1.0,0.09090909090909091,-1.0,-1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.8461538461538461,0.8461538461538461,5.0,5.0
